features,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53
Industrial/11/05/maris05/Ferry/ferry5_ks99i.renamed-as.sat05-3994.cnf.gz,984,8702,634,8297,0.552050473,0.048812824,0.01,0.076413161,0.912443448,0.248665046,0,1,0.58516892,0.003704163,0.606273758,0.003154574,0.018927445,0.540502418,0,0.860431481,0.947209835,0,0.003704163,0.416230579,0.001084729,0.005905749,2.450406687,0.594464946,0.217030622,0.076923077,0.885714286,2.567909625,0.002749084,0.432747708,0.000723153,0.004218392,2.211583091,0.867783536,0.004135887,0.424826981,0.001205255,0.0061468,0,0.002836743,1.799528518,0.000241051,0.041219718,2.777832264,0.171042907,0.669191149,0.005830904,0.7,2.597684353,0.67
Industrial/12/SATCompetition2011/application/SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf.gz,486992,2456708,91522,944203,4.321037565,1.6018854,40.02,0.096930427,0.509487681,0.61641302,0,1,1.250812903,3.8784E-05,0.45004804,2.1853E-05,0.0002076,0.999776513,0,0.083134665,0.825552344,0.15,3.8784E-05,2.85490824,1.059E-06,0.001279386,2.170757375,0.384820017,0.140223295,0,1,2.145461792,1.3356E-05,2.766432404,0,0.000959539,2.109662133,0.430121489,2.9366E-05,3.439134048,2.118E-06,0.002526999,26.66,-1,0,-1,0,-512,-1,0,-1,0,0,20.08
Industrial/12/satrace2008/goldb-heqc-dalumul.cnf.gz,9426,59991,9363,59810,0.006728613,0.00302625,0.2,0.156545728,0.496368978,0.732685465,0,1,1.27005613,0.000361871,0.354833186,0.000213607,0.003738118,1.059702418,0,0.230295937,0.692827286,0,0.000361871,4.428858983,0.000167196,0.062598228,2.143427469,0.152012961,0.071998398,0,0.666666667,2.216766293,8.9011E-05,4.139735708,1.672E-05,0.016050828,1.546662631,0.252232068,0.000197882,2.830123382,0.000100318,0.023591373,0.29,-1,0,-1,0,-512,-1,0,-1,0,0,20.03
Industrial/12/SATCompetition2011/application/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_063_080-tseitin.cnf.gz,259762,656573,3796,61509,67.430453109,9.674421629,190.52,0.061714546,0.716289241,0.509347792,0,1,1.354331029,0.001108112,1.928055691,0.00052687,0.032929399,1.297591061,0,0.585068852,0.82822026,0.01,0.001108112,3.601956963,0.00014632,0.067355997,2.934727137,0.3145378,0.223255552,0,0.908045977,2.764647268,0.000539226,2.91770083,4.8773E-05,0.045928238,2.760979466,0.847843405,0.00121446,2.474530849,9.7547E-05,0.025622267,0.09,-1,0,-1,0,-512,-1,0,-1,0,0,20.08
Industrial/11/11/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf.gz,756832,4116966,365932,2570144,1.068231256,0.601842543,9.07,0.142378015,0.407924707,1.201643468,0,1,0.740453366,6.498E-06,5.832616697,5.465E-06,0.003219177,0.074135352,0,0.990333226,0.990590021,0.4,6.498E-06,4.732578401,7.78E-07,0.001375798,1.38569694,0.34063904,0.227854016,0,1,1.357583587,5.413E-06,5.661725659,7.78E-07,0.001374242,1.363480213,0.990356961,0.000380688,0.799075256,7.78E-07,0.001832582,425.88,-1,0,-1,0,-512,-1,0,-1,0,0,20.2
Industrial/12/SATCompetition2011/application/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsm5378d2-tseitin.cnf.gz,82007,241364,24785,123342,2.308735122,0.956867896,1.23,0.200945339,0.492466224,0.827001042,0,1,1.575278098,0.000129988,0.386832346,8.0694E-05,0.002340125,1.41397528,0,0.299273565,0.649665159,0.01,0.000129988,0.646798475,5.6753E-05,0.000721571,3.138292014,0.133373643,0.121115974,0,0.666666667,2.981138326,5.3787E-05,0.657942805,8.108E-06,0.000275656,2.456104868,0.514431418,0.000121661,0.730097453,4.0538E-05,0.000997227,1.97,0.00025499,0.576726363,3.243E-05,0.00220525,4.150725135,0.173884331,0.616990659,0.024057739,0.75,3.565782043,7.66
Industrial/11/11/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.045-NOTKNOWN.cnf.gz,171676,858766,85866,558070,0.999347821,0.538814127,3.2,0.153862419,0.383553715,1.261285344,0,1,0.796448707,3.0131E-05,2.020274804,2.3292E-05,0.000733701,0.16138214,0,0.97816403,0.984059347,0.09,3.0131E-05,1.380646241,3.584E-06,0.000399591,2.329738839,0.184436542,0.161503495,0,1,2.299714926,2.2732E-05,1.757332376,3.584E-06,0.000376297,2.156452803,0.975904456,0.000152269,0.704059111,3.584E-06,0.000661207,23.45,-1,0,-1,0,-512,-1,0,-1,0,0,20.05
Industrial/09/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-5-11-u.cnf.gz,156980,696581,51408,280610,2.053610333,1.482381241,3.41,0.183200884,0.377791266,1.043596318,0,1,1.381629515,5.1625E-05,0.459967609,3.8904E-05,0.000233427,1.00736648,0,0.634948861,0.887537864,0.06,5.1625E-05,0.401446108,2.1382E-05,0.000121165,2.671401314,0.255392473,0.156428818,0,0.733333333,3.065630867,3.2226E-05,0.424051475,1.0691E-05,9.9783E-05,2.379896266,0.763664873,5.3264E-05,0.424546447,1.4255E-05,0.000135419,8.41,6.6609E-05,0.528977982,1.0691E-05,0.000285093,3.395987814,0.161618546,0.581451625,0.027160494,0.611111111,3.233532308,6.42
Industrial/11/09/diagnosis/UTI-20-10t1.cnf.gz,238008,1278025,69684,570444,2.415532977,1.240403966,3.7,0.122157477,0.362096545,0.95903592,0,1,1.261399178,3.7965E-05,0.336195473,2.8701E-05,0.000143505,0.955030731,0,0.494467467,0.938945804,0.09,3.7965E-05,0.651137348,7.012E-06,0.000117452,3.299072276,0.201583826,0.16401382,0,1,3.256683913,2.3528E-05,0.692810175,5.259E-06,8.0639E-05,3.081787366,0.710958481,3.7382E-05,0.589016417,7.012E-06,0.000136736,15.42,-1,0,-1,0,-512,-1,0,-1,0,0,20.05
Industrial/12/SATCompetition2009/application/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-d-r2-noholes.cnf.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial/12/satrace2008/post-c32s-col400-16.cnf.gz,286329,839692,71485,300018,3.005441701,1.798805405,3.8,0.238269037,0.491060751,0.805800014,0,1,1.261613156,4.0739E-05,0.786066658,2.7978E-05,0.000461635,1.0480158,0,0.400655961,0.840142925,0.04,4.0739E-05,0.631739581,2.6665E-05,0.000306648,2.223987129,0.105233149,0.105829565,0,0.828571429,2.067426032,1.9208E-05,0.669958489,6.666E-06,0.000183322,1.921245402,0.574748848,4.2999E-05,0.938298201,1.6666E-05,0.000249985,16.19,6.6369E-05,0.798224917,1.9999E-05,0.000479971,3.267351194,0.254349359,0.427061577,0.034035088,0.607142857,3.4794074,8.92
Industrial/12/SATCompetition2009/application/SAT09/APPLICATIONS/diagnosis/UTI-15-10p0.cnf.gz,199586,1006679,102107,659939,0.954674998,0.525412197,4.64,0.154721876,0.415288171,0.919306462,0,1,1.452842388,2.7108E-05,0.448873565,1.9587E-05,9.7936E-05,1.103023584,0,0.561212476,0.861084131,0.1,2.7108E-05,0.701036873,1.0607E-05,0.000104555,3.021526756,0.221706212,0.14828497,0,0.789473684,3.010085965,1.5366E-05,0.840925433,4.546E-06,7.1219E-05,2.683600337,0.709953496,3.0074E-05,0.60352549,7.576E-06,0.000112132,33.06,-1,0,-1,0,-512,-1,0,-1,0,0,20.06
Industrial/12/SATCompetition2011/application/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf.gz,723130,3869060,501071,3416174,0.443168733,0.132571116,9.76,0.146676077,0.395944453,1.230867234,0,1,0.745575486,4.767E-06,4.005464633,3.991E-06,0.001001854,0.085724656,0,0.987550985,0.9879769,0.52,4.767E-06,3.33826793,5.85E-07,0.00044143,1.387174573,0.359821496,0.235758599,0,1,1.364282864,3.942E-06,4.009298882,5.85E-07,0.000440259,1.363069723,0.987562109,0.000135281,0.762300802,5.85E-07,0.000587207,791.31,-1,0,-1,0,-512,-1,0,-1,0,0,20.25
Industrial/12/SATCompetition2007/industrial/anbulagan/medium-unsat/total-10-13-u.cnf.gz,226208,1021181,61601,363891,2.672148179,1.806282651,5.01,0.169284209,0.353744305,1.07195005,0,1,1.323486806,4.189E-05,0.395055071,3.2467E-05,0.000194802,0.964043736,0,0.608448684,0.923172049,0.05,4.189E-05,0.449560792,1.6488E-05,9.3435E-05,2.739696189,0.246768707,0.159092575,0,0.764705882,3.078869068,2.7344E-05,0.432682728,8.244E-06,7.6946E-05,2.501831294,0.764044728,4.0682E-05,0.465540721,1.0992E-05,0.000104427,12.1,5.6128E-05,0.580809813,8.244E-06,0.000225342,3.494531609,0.152661231,0.644112059,0.026153394,0.611111111,3.221844374,10.19
Industrial/09/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-26.cnf.gz,21734,79766,11150,60741,0.949237668,0.313215127,0.42,0.18356629,0.357087002,0.701914849,0,1,1.429539113,0.000288413,0.381853561,0.000179372,0.010313901,1.253721959,0,0.218024069,0.65733195,0.01,0.000288413,1.172471522,0.000115243,0.016430418,2.547351543,0.074714809,0.109866209,0,0.636363636,1.908607569,0.000159383,1.948520823,1.6463E-05,0.015985907,2.35135391,0.580728009,0.000171889,1.970487979,8.2317E-05,0.012841409,0.4,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
Industrial/12/satrace2008/simon-s03-w08-15.cnf.gz,132555,469519,53652,304158,1.470644151,0.543668094,3.75,0.176395163,0.464433386,0.92392697,0,1,1.609109325,5.5902E-05,0.567880782,3.7277E-05,0.000335495,1.354094927,0,0.585462161,0.766943496,0.08,5.5902E-05,0.987192581,1.9727E-05,0.000854819,3.24336063,0.165959048,0.128689438,0,0.8125,3.204401437,2.5225E-05,0.901183507,0,0.000424122,2.691337647,0.573938545,6.4705E-05,0.902777701,1.6439E-05,0.0007792,9.34,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
Industrial/12/SATCompetition2009/application/SAT09/APPLICATIONS/bioinfo/q_query_3_L80_coli.sat.cnf.gz,250567,1183233,34857,365178,6.188427002,2.240154117,12.91,0.095452081,0.489079655,0.6357194,0,1,1.398844074,0.00010705,0.488435053,5.7377E-05,0.000545084,1.215347412,0,0.115406733,0.769293331,0.05,0.00010705,2.168306537,2.738E-06,0.001774477,2.629026923,0.376639279,0.169525217,0,1,2.57056312,3.7675E-05,1.934870612,0,0.001330858,2.538334105,0.469338241,8.0467E-05,2.62364286,5.477E-06,0.003466802,3.94,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
Industrial/11/11/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.045-NOTKNOWN.cnf.gz,171676,870241,86089,567099,0.994168825,0.534548641,3.15,0.151805946,0.379494271,1.272352467,0,1,0.791920973,2.9943E-05,2.011730165,2.3232E-05,0.000731801,0.158299898,0,0.978679208,0.984313145,0.08,2.9943E-05,1.373640381,3.527E-06,0.000393229,2.347052883,0.188191405,0.164826426,0,1,2.31959627,2.2685E-05,1.743003998,3.527E-06,0.000370306,2.193773372,0.97642916,0.000149797,0.704618869,3.527E-06,0.00065068,23.52,-1,0,-1,0,-512,-1,0,-1,0,0,20.05
Industrial/11/SAT-Race-2010-CNF/hardware-verification/velev/2dlx_ca_bp_f_liveness.cnf.gz,202253,4313014,188087,4281700,0.07531621,0.00731345,27.21,0.043928113,0.721167454,0.593044046,0,1,1.068752185,1.6381E-05,2.638375371,1.0633E-05,0.003461164,0.571718944,0,0.906908004,0.947061214,0.71,1.6381E-05,9.102694617,1.635E-06,0.006799869,4.077013515,0.500179729,0.237221541,0,0.985212569,4.023791074,1.0344E-05,7.205973631,0,0.003331154,4.047474527,0.949527758,6.7272E-05,1.827908463,1.168E-06,0.015481468,114.87,-1,0,-1,0,-512,-1,0,-1,0,0,21.87
Industrial/12/satrace2008/post-cbmc-aes-d-r2.cnf.gz,279119,1607567,4925,255997,55.673908629,5.279632183,32.26,0.019238507,0.309975709,0.729743099,0,1,1.968612967,0.001440847,0.17079151,0.000406091,0.012994924,1.083769193,0,0.01141029,0.035168381,0.05,0.001440847,2.09921116,2.7344E-05,0.016992387,3.903866966,0.094867115,0.13957546,0,0.8,2.633356287,6.7499E-05,1.619625168,0,0.000667977,3.088189722,0.062676516,5.4517E-05,0.922977331,1.5625E-05,0.001175795,0.2,-1,0,-1,0,-512,-1,0,-1,0,0,20.07
Industrial/12/SATCompetition2007/industrial/fuhs/medium/AProVE07-09.cnf.gz,33582,160817,18800,114078,0.786276596,0.4097109,1.21,0.164799523,0.246851069,1.391942474,0,1,1.418709651,0.000192018,2.918723961,0.000106383,0.023244681,1.263244825,0,0.652053858,0.785690492,0.02,0.000192018,2.645607522,5.2596E-05,0.023115763,2.966856251,0.146616677,0.189049875,0,0.981818182,2.52408084,0.000134336,2.452922692,1.7532E-05,0.008932485,3.018527907,0.799645856,0.001091769,2.126813651,5.2596E-05,0.036264661,1.22,-1,0,-1,0,-512,-1,0,-1,0,0,20.05
Industrial/09/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-10-10p0.cnf.gz,130859,627223,65019,393355,1.012627078,0.594546911,3.08,0.165293437,0.430191735,0.92806471,0,1,1.469176061,4.2663E-05,0.495719348,3.076E-05,0.000153801,1.087158712,0,0.610779067,0.845106837,0.06,4.2663E-05,0.704011323,1.7796E-05,0.00017033,2.940782628,0.235251725,0.149075607,0,0.75,2.881249791,2.4238E-05,0.863552696,7.627E-06,0.000119485,2.608527548,0.728799685,4.7673E-05,0.617171583,1.2711E-05,0.000200836,13.51,6.787E-05,0.608098488,1.0169E-05,0.000480482,3.764055045,0.123763706,0.598227164,0.013505218,0.488888889,2.989310301,18.68
Industrial/11/11/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.080-SAT.cnf.gz,175084,2826936,125676,1759097,0.39313791,0.607038157,7.46,0.071443474,0.673871848,0.68234357,0,1,0.85674049,1.8527E-05,1.291341865,1.5914E-05,0.000461504,0.257598664,0,0.958899936,0.964706324,0.25,1.8527E-05,0.936704739,3.411E-06,0.000125064,1.733527942,0.325168874,0.254633726,0,0.909090909,1.734314821,1.526E-05,1.174217561,2.274E-06,0.00012279,1.696513078,0.958894251,6.639E-05,0.387174541,2.842E-06,0.000153488,50.25,-1,0,-1,0,-512,-1,0,-1,0,0,20.13
Industrial/09/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-16.cnf.gz,70139,228634,28657,164401,1.447534634,0.390709302,0.98,0.174311592,0.409304528,0.451908078,0,1,1.055297107,0.000118132,0.179692006,6.9791E-05,0.000663014,0.879528626,0,0.06073564,0.554710738,0.02,0.000118132,0.583368068,3.6496E-05,0.000340631,2.344902692,0.025024238,0.043496258,0,0.666666667,1.053526311,5.9055E-05,0.532973267,6.083E-06,0.000170315,2.035390441,0.512509048,4.6468E-05,0.456763127,2.4331E-05,0.000200729,2.63,0.00022,0.454749978,3.0413E-05,0.000967147,3.747529865,0.299916693,0.174860578,0.078066038,0.522875817,2.946641301,13.01
Industrial/11/11/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bjrb07amba2andenv-tseitin.cnf.gz,70167,209513,16635,99876,3.218034265,1.097731187,1.56,0.16655653,0.464922373,0.757425241,0,1,1.898265146,0.000220847,0.419411768,0.000120228,0.000661256,1.688955592,0,0.242140254,0.563428652,0.01,0.000220847,2.284933591,7.0087E-05,0.004755897,2.995963606,0.183650777,0.129314075,0,0.714285714,3.193408213,7.2806E-05,2.107453747,1.0012E-05,0.001581962,2.238801671,0.452831511,0.000213708,1.679621468,5.0062E-05,0.003203973,0.9,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
Industrial/12/SATCompetition2011/application/SAT05/industrial/narain05/vpn/clauses-8.renamed-as.sat05-1964.cnf.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial/11/11/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom22.cnf.gz,53118,178062,20954,116176,1.534981388,0.532691778,1.07,0.180364275,0.424440171,0.67696468,0,1,1.519365564,0.000176939,0.716192124,9.5447E-05,0.001908943,1.339632586,0,0.12085973,0.720880388,0.02,0.000176939,2.150683595,5.1646E-05,0.003744319,2.384415559,0.20480557,0.245252218,0,0.914893617,2.230281674,6.1081E-05,2.418794302,8.608E-06,0.001334183,2.282182349,0.380586352,0.000194045,1.867632674,5.1646E-05,0.004957995,1.42,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
Industrial/12/SATCompetition2011/application/SAT11/application/fuhs/AProVE11/AProVE11-02.cnf.gz,214734,743081,106815,552819,1.010335627,0.344166897,4.44,0.193218757,0.381028476,0.556688079,0,1,1.159061988,3.0454E-05,0.212696926,1.8724E-05,0.000149792,0.977603094,0,0.117195682,0.637223033,0.08,3.0454E-05,1.697109301,1.2662E-05,0.006351084,2.452379547,0.030973161,0.051654832,0,0.666666667,1.16568396,1.5404E-05,2.737126449,0,0.005473763,2.186691069,0.527668188,1.382E-05,3.072377622,7.236E-06,0.005696259,36.02,-1,0,-1,0,-512,-1,0,-1,0,0,20.06
Industrial/11/SAT_RACE08/Q1/SAT_dat.k85.cnf.gz,181484,890298,87587,676058,1.072042655,0.316895888,4.24,0.129555452,0.268725696,1.318199829,0,1,1.583810995,3.6162E-05,0.796575101,2.2834E-05,0.000216927,1.341753569,0,0.620378725,0.790405557,0.1,3.6162E-05,0.959545579,1.0354E-05,0.000322458,3.47814874,0.232385788,0.205355932,0,0.906976744,3.439605486,2.0733E-05,1.014895733,1.479E-06,0.000170104,3.223241858,0.707828322,3.6795E-05,0.748842126,5.917E-06,0.000244062,24.4,-1,0,-1,0,-512,-1,0,-1,0,0,20.06
Industrial/12/SATCompetition2011/application/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom14.cnf.gz,22886,76038,8915,48940,1.567134044,0.553698406,0.44,0.182161831,0.43826232,0.681254571,0,1,1.535633827,0.000411031,0.706575309,0.000224341,0.003589456,1.376970582,0,0.148263179,0.727462199,0.01,0.000411031,1.693140716,0.000122599,0.005619125,2.548590589,0.196363406,0.240667862,0,0.875,2.37422956,0.000147007,1.859446668,2.0433E-05,0.002022885,2.366662724,0.385451573,0.000452941,1.506139272,0.000122599,0.007519412,0.26,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
Industrial/12/satrace2010/mixed/bioinf/q_query_3_l45_lambda.cnf.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial/12/SC2012_Application_Debugged/satrace-unselected/softveri/cbmc/zfcp_sat_bench_2_8.debugged.cnf.gz,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial/09/APPLICATION/SAT07/industrial/grieu/vmpc_25.cnf.gz,625,76775,625,76775,0,0,0.11,0.008140671,0.593943341,0.548543413,0,1,0.676633609,0.004196158,0.286484868,0.0032,0.04,0.674620384,0,0.391729078,0.999348746,0.01,0.004196158,0.005412092,0.004076848,0.004207099,0.745231226,0.523473214,0.001999459,0.517241379,0.533546326,0.033471598,0.004170107,0.005445901,0.004050798,0.004181049,0.745231226,0.999348746,0.002295289,0.084638064,0.001237382,0.002383588,0.01,-1,0,-1,0,-512,-1,0,-1,0,0,20.78
Industrial/09/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l37_lambda.cnf.gz,26241,128361,5990,51078,3.380801336,1.513038882,0.52,0.117271624,0.49495521,0.668238974,0,1,1.446448769,0.000561601,0.38447713,0.00033389,0.001669449,1.331715507,0,0.199322605,0.751282352,0.01,0.000561601,1.346270484,1.9578E-05,0.004522495,3.110219103,0.353797765,0.163116974,0,1,3.211836443,0.000257297,1.089740383,0,0.004307138,2.853562424,0.561944477,0.000541854,1.749478354,3.9156E-05,0.012745213,0.12,-1,0,-1,0,-512,-1,0,-1,0,0,20.01
Industrial/12/SATCompetition2009/application/SAT09/APPLICATIONS/bitverif/minxor/minxor128.cnf.gz,54258,160469,5505,63354,8.85613079,1.532894529,3.42,0.086892698,0.651168443,0.499827083,0,1,2.036442929,0.000880341,1.544661769,0.000363306,0.023614896,1.876561441,0,0.361476781,0.488745778,0.01,0.000880341,2.066672841,0.000126275,0.011049026,2.758343768,0.160650076,0.243205188,0,0.9375,2.008812474,0.000161043,2.227891671,0,0.002083531,2.177218625,0.415964264,0.000923657,1.493526602,7.8922E-05,0.00887079,0.14,-1,0,-1,0,-512,-1,0,-1,0,0,20.1
Industrial/12/SATCompetition2011/application/SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial/12/SATCompetition2007/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf.gz,175670,837466,12778,510801,12.747847864,0.639515193,13.82,0.025015613,0.24189431,1.489578536,0,1,1.611298941,0.000500613,2.717422075,0.000156519,0.04625137,1.724851041,0,0.656682348,0.741067461,0.1,0.000500613,1.941934592,1.1746E-05,0.006061069,5.703503146,0.404867975,0.30965154,0,0.990917348,4.253031435,0.00031498,2.636565578,7.831E-06,0.005677358,4.374271755,0.788461651,0.000411638,1.693726384,1.1746E-05,0.004169921,1.66,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
Industrial/09/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-21.cnf.gz,29964,91044,8159,47750,2.672508886,0.906680628,0.57,0.17086911,0.418333885,0.681012366,0,1,1.865164193,0.000448613,0.437605552,0.000245128,0.001470768,1.697887242,0,0.273151832,0.545863874,0,0.000448613,1.142448084,0.000146597,0.005424084,3.431124208,0.228313559,0.170293108,0,0.818181818,3.368357535,0.000234391,1.15233805,6.2827E-05,0.002596859,2.606365505,0.585759162,0.000504687,1.324003643,0.000104712,0.009842932,0.22,-1,0,-1,0,-512,-1,0,-1,0,0,20.01
Industrial/11/03/schuppan/l2s/dme-03-1-k247-unsat.shuffled-as.sat03-407.cnf.gz,261352,773077,54723,318163,3.775907754,1.429814278,6.9,0.171996744,0.467533025,0.710007628,0,1,1.392817502,6.5943E-05,1.917173872,3.6548E-05,0.004513641,1.134192527,0,0.133067013,0.769724952,0.07,6.5943E-05,1.31128518,2.2001E-05,0.0009712,2.566919392,0.116755804,0.137921293,0,0.757575758,2.042932659,2.5537E-05,1.422097457,0,0.000389737,2.770260556,0.47299026,0.000218452,0.856404347,1.5715E-05,0.00133265,9.77,-1,0,-1,0,-512,-1,0,-1,0,0,35.32
Industrial/12/satrace2010/mixed/anbulagan/dated-10-13-s.cnf.gz,181082,824258,49609,294359,2.650184442,1.800179373,4.01,0.168532302,0.353036089,1.06522323,0,1,1.329490083,5.2388E-05,0.398865339,4.0315E-05,0.000241892,0.975697769,0,0.59947547,0.919312812,0.04,5.2388E-05,0.477172774,2.0383E-05,0.000132491,2.789540388,0.244579477,0.158587877,0,0.777777778,3.094217307,3.3729E-05,0.457654657,1.0192E-05,9.5122E-05,2.544107129,0.757272582,5.1361E-05,0.486901298,1.3589E-05,0.000135888,7.87,7.2556E-05,0.598623142,1.0192E-05,0.000278571,3.530910602,0.150254612,0.655989272,0.026851852,0.611111111,3.214999548,8.96
Industrial/11/05/maris05/DriverLog/driverlog1_ks99i.renamed-as.sat05-3951.cnf.gz,207,588,0,0,-512,-512,0,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial/09/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf.gz,208002,986543,68615,424864,2.031436275,1.322020694,4.8,0.161498738,0.360954805,1.016401404,0,1,1.350006202,3.913E-05,0.421881559,2.9148E-05,0.000174889,1.022358672,0,0.562250508,0.902999548,0.08,3.913E-05,0.584201878,1.4122E-05,9.8855E-05,2.876474481,0.24400706,0.156665259,0,0.826086957,3.126757488,2.392E-05,0.560813545,7.061E-06,6.5903E-05,2.545171684,0.734178467,4.0011E-05,0.558405241,9.415E-06,9.4148E-05,14.98,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
Industrial/12/SATCompetition2011/application/SAT02/industrial/goldberg/rand_net/rand_net60-40-10.shuffled.cnf.gz,4800,14281,2885,10774,0.663778163,0.325505847,0.07,0.267774271,0.475596012,0.878087245,0,1,1.424467813,0.000955346,0.697154706,0.000693241,0.021837088,1.148500833,0,0.5295155,0.852793763,0,0.000955346,0.315216129,0.000649712,0.002970113,2.296142133,0.151083784,0.112841632,0,0.666666667,2.502016279,0.00049889,0.344710801,9.2816E-05,0.002227585,1.914823193,0.597178392,0.00118071,0.717189656,0.00046408,0.006589939,0.03,0.001190723,0.701095386,0.000371264,0.023575274,3.022686749,0.185310083,0.376822814,0.041632653,0.593406593,2.977007897,0.18
